Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,"Iran, Islamic Rep.",IRN,2017,54.58,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Iraq,IRQ,2017,9.27,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Ireland,IRL,2017,47.6,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Israel,ISR,2017,49.35,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Italy,ITA,2017,27.35,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Japan,JPN,2017,38.77,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Jordan,JOR,2017,6.47,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Kazakhstan,KAZ,2017,21.03,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Kenya,KEN,2017,76.51,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,"Korea, Rep.",KOR,2017,69.15,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Kosovo,XKX,2017,6.86,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Kuwait,KWT,2017,24.99,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Kyrgyz Republic,KGZ,2017,7.68,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Lao PDR,LAO,2017,1.16,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Latvia,LVA,2017,54.24,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Lebanon,LBN,2017,6.06,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Lesotho,LSO,2017,23.3,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Liberia,LBR,2017,24.32,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Libya,LBY,2017,8.55,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Lithuania,LTU,2017,44.56,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Luxembourg,LUX,2017,61.76,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Madagascar,MDG,2017,10.62,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Malawi,MWI,2017,23.05,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Malaysia,MYS,2017,35.01,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Maldives,MDV,2017,45.77,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Mali,MLI,2017,28.37,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Malta,MLT,2017,44.79,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Mauritania,MRT,2017,3.46,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Mauritius,MUS,2017,17.87,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Mexico,MEX,2017,9,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Moldova,MDA,2017,12.62,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Mongolia,MNG,2017,39.1,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Montenegro,MNE,2017,12.12,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Morocco,MAR,2017,2.31,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Mozambique,MOZ,2017,27.24,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Myanmar,MMR,2017,1.42,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Namibia,NAM,2017,49.57,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Nepal,NPL,2017,4.77,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Netherlands,NLD,2017,79.06,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,New Zealand,NZL,2017,70.38,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Nicaragua,NIC,2017,6.02,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Niger,NER,2017,9.8,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Nigeria,NGA,2017,10.06,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,North Macedonia,MKD,2017,12.75,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Norway,NOR,2017,85.6,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Pakistan,PAK,2017,13.78,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Panama,PAN,2017,7.89,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Paraguay,PRY,2017,31.59,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Peru,PER,2017,6.85,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Philippines,PHL,2017,6.98,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Poland,POL,2017,51.38,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Portugal,PRT,2017,29.11,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Romania,ROU,2017,12.54,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Russian Federation,RUS,2017,32.93,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Rwanda,RWA,2017,34.48,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Saudi Arabia,SAU,2017,32.38,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Senegal,SEN,2017,30.79,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Serbia,SRB,2017,11.27,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Sierra Leone,SLE,2017,12.03,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Singapore,SGP,2017,48.85,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Slovak Republic,SVK,2017,44.6,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Slovenia,SVN,2017,49.85,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,South Africa,ZAF,2017,23.19,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,South Sudan,SSD,2017,0.72,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Spain,ESP,2017,40.91,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Sri Lanka,LKA,2017,9.78,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Sweden,SWE,2017,80.33,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Switzerland,CHE,2017,60.89,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Tajikistan,TJK,2017,9.49,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Tanzania,TZA,2017,40.48,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Thailand,THA,2017,20.22,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Togo,TGO,2017,24.92,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Trinidad and Tobago,TTO,2017,14.3,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Tunisia,TUN,2017,4.52,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Turkiye,TUR,2017,32.46,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Turkmenistan,TKM,2017,1.62,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Uganda,UGA,2017,57.1,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Ukraine,UKR,2017,19.96,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,United Arab Emirates,ARE,2017,50.35,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,United Kingdom,GBR,2017,54.4,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,United States,USA,2017,67.88,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Uruguay,URY,2017,16.8,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Uzbekistan,UZB,2017,8.51,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,"Venezuela, RB",VEN,2017,34.57,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Vietnam,VNM,2017,10.27,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,West Bank and Gaza,PSE,2017,3.1,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Zambia,ZMB,2017,27.57,
"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,Zimbabwe,ZWE,2017,48.16,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Arab World,ARB,2017,5.71,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,East Asia & Pacific,EAS,2017,31.88,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,East Asia & Pacific (excluding high income),EAP,2017,30.21,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Euro area,EMU,2017,44.9,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Europe & Central Asia,ECS,2017,36.61,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Europe & Central Asia (excluding high income),ECA,2017,23.08,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,High income,HIC,2017,51.68,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Latin America & Caribbean,LCN,2017,11.68,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Latin America & Caribbean (excluding high income),LAC,2017,11.11,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,LMY,LMY,2017,18.83,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Low income,LIC,2017,14.15,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Lower middle income,LMC,2017,9.84,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Middle East & North Africa,MEA,2017,12.89,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Middle East & North Africa (excluding high income),MNA,2017,10.31,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,MIC,MIC,2017,19.11,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,North America,NAC,2017,67.5,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,OECD members,OED,2017,53.3,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,South Asia,SAS,2017,7.03,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Sub-Saharan Africa,SSF,2017,20.65,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Sub-Saharan Africa (excluding high income),SSA,2017,20.65,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Upper middle income,UMC,2017,29.65,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,World,WLD,2017,24.74,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Afghanistan,AFG,2017,0.91,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Albania,ALB,2017,4.2,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Algeria,DZA,2017,2.02,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Argentina,ARG,2017,10.48,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Armenia,ARM,2017,11.31,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Australia,AUS,2017,67.67,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Austria,AUT,2017,50.66,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Azerbaijan,AZE,2017,2.02,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Bahrain,BHR,2017,29.01,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Bangladesh,BGD,2017,22.41,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Belarus,BLR,2017,32.41,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Belgium,BEL,2017,61.9,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Benin,BEN,2017,18.77,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Bolivia,BOL,2017,9.46,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Bosnia and Herzegovina,BIH,2017,6.02,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Botswana,BWA,2017,24.71,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Brazil,BRA,2017,12.95,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Bulgaria,BGR,2017,10.74,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Burkina Faso,BFA,2017,29.02,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Cambodia,KHM,2017,5.91,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Cameroon,CMR,2017,15.55,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Canada,CAN,2017,69.62,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Central African Republic,CAF,2017,2.16,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Chad,TCD,2017,13.36,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Chile,CHL,2017,28,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,China,CHN,2017,38.31,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Colombia,COL,2017,8.54,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,"Congo, Dem. Rep.",COD,2017,17.17,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,"Congo, Rep.",COG,2017,5.67,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Costa Rica,CRI,2017,17.65,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Cote d'Ivoire,CIV,2017,33.29,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Croatia,HRV,2017,32.86,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Cyprus,CYP,2017,32.52,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Czechia,CZE,2017,52.53,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Denmark,DNK,2017,82.95,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Dominican Republic,DOM,2017,8.36,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Ecuador,ECU,2017,5.49,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,"Egypt, Arab Rep.",EGY,2017,2.25,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,El Salvador,SLV,2017,6.31,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Estonia,EST,2017,69.47,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Ethiopia,ETH,2017,0.43,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Finland,FIN,2017,80.08,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,France,FRA,2017,49.09,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Gabon,GAB,2017,43.8,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,"Gambia, The",GMB,2017,2.9,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Georgia,GEO,2017,9.35,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Germany,DEU,2017,60.6,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Ghana,GHA,2017,35.5,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Greece,GRC,2017,17.82,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Guatemala,GTM,2017,4.46,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Guinea,GIN,2017,11.25,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Haiti,HTI,2017,14.72,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Honduras,HND,2017,8.09,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,"Hong Kong SAR, China",HKG,2017,43.38,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Hungary,HUN,2017,28.52,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,India,IND,2017,5.3,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Indonesia,IDN,2017,7.71,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,"Iran, Islamic Rep.",IRN,2017,45.47,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Iraq,IRQ,2017,5.97,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Ireland,IRL,2017,42.01,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Israel,ISR,2017,46.8,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Italy,ITA,2017,22.22,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Japan,JPN,2017,33.3,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Jordan,JOR,2017,4.31,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Kazakhstan,KAZ,2017,18.15,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Kenya,KEN,2017,71.8,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,"Korea, Rep.",KOR,2017,67.1,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Kosovo,XKX,2017,5.26,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Kuwait,KWT,2017,23.83,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Kyrgyz Republic,KGZ,2017,5.84,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Lao PDR,LAO,2017,1.61,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Latvia,LVA,2017,55.53,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Lebanon,LBN,2017,5.43,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Lesotho,LSO,2017,26.17,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Liberia,LBR,2017,21.1,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Libya,LBY,2017,7.94,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Lithuania,LTU,2017,43.3,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Luxembourg,LUX,2017,56.51,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Madagascar,MDG,2017,10.72,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Malawi,MWI,2017,20.09,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Malaysia,MYS,2017,32.58,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Maldives,MDV,2017,37.97,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Mali,MLI,2017,23.52,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Malta,MLT,2017,43.1,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Mauritania,MRT,2017,2.71,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Mauritius,MUS,2017,15.17,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Mexico,MEX,2017,7.39,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Moldova,MDA,2017,9.98,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Mongolia,MNG,2017,38.39,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Montenegro,MNE,2017,10.25,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Morocco,MAR,2017,1.49,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Mozambique,MOZ,2017,22.07,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Myanmar,MMR,2017,1.1,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Namibia,NAM,2017,46.17,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Nepal,NPL,2017,4,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Netherlands,NLD,2017,75.82,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,New Zealand,NZL,2017,73.57,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Nicaragua,NIC,2017,4.46,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Niger,NER,2017,7.54,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Nigeria,NGA,2017,7.71,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,North Macedonia,MKD,2017,11.8,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Norway,NOR,2017,85.12,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Pakistan,PAK,2017,7.59,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Panama,PAN,2017,6.32,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Paraguay,PRY,2017,28.36,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Peru,PER,2017,5.29,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Philippines,PHL,2017,6.98,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Poland,POL,2017,52.38,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Portugal,PRT,2017,27.98,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Romania,ROU,2017,12.3,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Russian Federation,RUS,2017,33.24,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Rwanda,RWA,2017,28.82,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Saudi Arabia,SAU,2017,25.65,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Senegal,SEN,2017,29.37,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Serbia,SRB,2017,12.14,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Sierra Leone,SLE,2017,9.76,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Singapore,SGP,2017,48.71,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Slovak Republic,SVK,2017,42.77,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Slovenia,SVN,2017,44.12,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,South Africa,ZAF,2017,20.6,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,South Sudan,SSD,2017,0.52,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Spain,ESP,2017,30.32,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Sri Lanka,LKA,2017,7.67,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Sweden,SWE,2017,79.32,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Switzerland,CHE,2017,56.04,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Tajikistan,TJK,2017,8.29,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Tanzania,TZA,2017,36.55,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Thailand,THA,2017,17.36,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Togo,TGO,2017,20.69,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Trinidad and Tobago,TTO,2017,13,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Tunisia,TUN,2017,4.05,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Turkiye,TUR,2017,28.01,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Turkmenistan,TKM,2017,2.18,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Uganda,UGA,2017,47.22,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Ukraine,UKR,2017,18.1,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,United Arab Emirates,ARE,2017,46.62,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,United Kingdom,GBR,2017,46.69,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,United States,USA,2017,67.26,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Uruguay,URY,2017,15.76,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Uzbekistan,UZB,2017,6.74,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,"Venezuela, RB",VEN,2017,29.73,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Vietnam,VNM,2017,9.22,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,West Bank and Gaza,PSE,2017,2.05,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Zambia,ZMB,2017,26.16,
Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,Zimbabwe,ZWE,2017,45.55,
