Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Mali,MLI,2021,36.69,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Mali,MLI,2017,23.65,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Mali,MLI,2014,12.08,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Malta,MLT,2021,88.95,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Malta,MLT,2017,85.77,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Malta,MLT,2014,74.35,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Mauritania,MRT,2017,10.89,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Mauritania,MRT,2014,17.31,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Mauritius,MUS,2021,75.09,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Mauritius,MUS,2017,60.31,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Mauritius,MUS,2014,42.93,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Mexico,MEX,2017,28.15,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Mexico,MEX,2014,34.3,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Moldova,MDA,2021,59.6,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Moldova,MDA,2017,40.33,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Moldova,MDA,2014,16.04,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Mongolia,MNG,2021,98.59,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Mongolia,MNG,2017,87.48,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Mongolia,MNG,2014,73.93,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Montenegro,MNE,2017,58.45,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Montenegro,MNE,2014,41.69,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Morocco,MAR,2021,21.32,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Morocco,MAR,2017,8.32,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Mozambique,MOZ,2021,31.47,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Mozambique,MOZ,2017,26.85,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Myanmar,MMR,2021,36.66,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Myanmar,MMR,2017,7.44,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Myanmar,MMR,2014,4.18,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Namibia,NAM,2021,64.34,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Namibia,NAM,2017,70.64,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Namibia,NAM,2014,40.58,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Nepal,NPL,2021,22.91,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Nepal,NPL,2017,13.14,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Nepal,NPL,2014,7.7,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Netherlands,NLD,2021,98.8,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Netherlands,NLD,2017,97.38,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Netherlands,NLD,2014,97.5,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,New Zealand,NZL,2021,98.83,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,New Zealand,NZL,2017,98.52,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,New Zealand,NZL,2014,98.74,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Nicaragua,NIC,2021,18.79,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Nicaragua,NIC,2017,18.28,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Nicaragua,NIC,2014,10.24,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Niger,NER,2017,8.16,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Niger,NER,2014,3.71,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Nigeria,NGA,2021,22.64,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Nigeria,NGA,2017,20.82,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Nigeria,NGA,2014,26.49,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,North Macedonia,MKD,2021,68.56,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,North Macedonia,MKD,2017,61.29,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,North Macedonia,MKD,2014,44.9,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Norway,NOR,2021,100,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Norway,NOR,2017,100,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Norway,NOR,2014,99.24,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Pakistan,PAK,2021,11.35,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Pakistan,PAK,2017,5.34,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Pakistan,PAK,2014,3.91,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Panama,PAN,2021,36.98,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Panama,PAN,2017,30.03,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Panama,PAN,2014,29.94,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Paraguay,PRY,2021,50.52,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Paraguay,PRY,2017,42.51,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Peru,PER,2021,44.21,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Peru,PER,2017,26.29,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Peru,PER,2014,17.34,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Philippines,PHL,2021,39.31,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Philippines,PHL,2017,26.7,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Philippines,PHL,2014,25.53,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Poland,POL,2021,92.39,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Poland,POL,2017,82.25,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Poland,POL,2014,60.19,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Portugal,PRT,2021,88.2,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Portugal,PRT,2017,84.27,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Portugal,PRT,2014,71.57,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Puerto Rico,PRI,2014,59.39,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Romania,ROU,2021,61.4,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Romania,ROU,2017,45.18,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Romania,ROU,2014,38.66,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Russian Federation,RUS,2021,87.74,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Russian Federation,RUS,2017,70.34,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Russian Federation,RUS,2014,59.46,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Rwanda,RWA,2017,33.49,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Rwanda,RWA,2014,22.24,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Saudi Arabia,SAU,2021,62.73,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Saudi Arabia,SAU,2017,41.96,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Saudi Arabia,SAU,2014,38.03,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Senegal,SEN,2021,47.44,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Senegal,SEN,2017,35.65,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Senegal,SEN,2014,8.58,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Serbia,SRB,2021,88.92,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Serbia,SRB,2017,64.4,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Serbia,SRB,2014,62.27,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Sierra Leone,SLE,2021,22.99,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Sierra Leone,SLE,2017,12.34,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Sierra Leone,SLE,2014,8.72,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Singapore,SGP,2021,93.04,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Singapore,SGP,2017,88.79,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Singapore,SGP,2014,88.37,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Slovak Republic,SVK,2021,93,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Slovak Republic,SVK,2017,80.66,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Slovak Republic,SVK,2014,78.3,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Slovenia,SVN,2021,95.31,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Slovenia,SVN,2017,93.95,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Slovenia,SVN,2014,83.55,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Somalia,SOM,2014,33.09,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,South Africa,ZAF,2021,82.14,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,South Africa,ZAF,2017,61.14,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,South Africa,ZAF,2014,67.44,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,South Sudan,SSD,2021,3.21,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,South Sudan,SSD,2017,4.04,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Spain,ESP,2021,96.16,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Spain,ESP,2017,87.19,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Spain,ESP,2014,93.8,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Sri Lanka,LKA,2021,47.51,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Sri Lanka,LKA,2017,44.2,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Sri Lanka,LKA,2014,23.57,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Sudan,SDN,2014,8.34,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Sweden,SWE,2021,98.72,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Sweden,SWE,2017,98.67,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Sweden,SWE,2014,99.52,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Switzerland,CHE,2021,98.03,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Switzerland,CHE,2017,96.47,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Switzerland,CHE,2014,90.07,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Tajikistan,TJK,2021,33.59,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Tajikistan,TJK,2017,39.54,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Tajikistan,TJK,2014,6.88,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Tanzania,TZA,2021,44.36,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Tanzania,TZA,2017,37.78,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Tanzania,TZA,2014,29.25,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Thailand,THA,2021,88.1,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Thailand,THA,2017,62.16,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Thailand,THA,2014,31.01,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Togo,TGO,2021,38.81,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Togo,TGO,2017,23.16,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Togo,TGO,2014,3.61,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Trinidad and Tobago,TTO,2017,55.4,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Tunisia,TUN,2021,21.04,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Tunisia,TUN,2017,21.31,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Tunisia,TUN,2014,13.54,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Turkiye,TUR,2021,54.94,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Turkiye,TUR,2017,50.31,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Turkiye,TUR,2014,38.72,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Turkmenistan,TKM,2017,29.04,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Uganda,UGA,2021,61.96,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Uganda,UGA,2017,47.61,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Uganda,UGA,2014,32.95,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Ukraine,UKR,2021,77.91,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Ukraine,UKR,2017,59.32,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Ukraine,UKR,2014,47.39,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,United Arab Emirates,ARE,2021,76.55,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,United Arab Emirates,ARE,2017,67.73,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,United Arab Emirates,ARE,2014,60.23,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,United Kingdom,GBR,2021,99.28,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,United Kingdom,GBR,2017,95.07,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,United Kingdom,GBR,2014,96.42,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,United States,USA,2021,95.69,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,United States,USA,2017,90.85,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,United States,USA,2014,93.66,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Uruguay,URY,2021,68.93,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Uruguay,URY,2017,56.43,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Uruguay,URY,2014,37.34,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Uzbekistan,UZB,2021,35.86,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Uzbekistan,UZB,2017,32.71,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Uzbekistan,UZB,2014,37.46,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,"Venezuela, RB",VEN,2021,75.37,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,"Venezuela, RB",VEN,2017,65.5,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,"Venezuela, RB",VEN,2014,45.76,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Vietnam,VNM,2017,22.99,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Vietnam,VNM,2014,17.65,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,West Bank and Gaza,PSE,2021,14.86,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,West Bank and Gaza,PSE,2017,7.85,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,West Bank and Gaza,PSE,2014,10.11,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,"Yemen, Rep.",YEM,2014,1.5,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Zambia,ZMB,2021,44.02,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Zambia,ZMB,2017,34.84,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Zambia,ZMB,2014,27,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Zimbabwe,ZWE,2021,52.14,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Zimbabwe,ZWE,2017,48.64,
"Made or received a digital payment, female (% age 15+)",g20.t.d.1,Zimbabwe,ZWE,2014,26.35,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Arab World,ARB,2021,40.01,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Arab World,ARB,2017,35.65,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Arab World,ARB,2014,27.93,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,East Asia & Pacific,EAS,2021,79.92,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,East Asia & Pacific,EAS,2017,63.59,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,East Asia & Pacific,EAS,2014,49.16,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,East Asia & Pacific (excluding high income),EAP,2021,77.85,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,East Asia & Pacific (excluding high income),EAP,2017,60.18,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,East Asia & Pacific (excluding high income),EAP,2014,44.65,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Euro area,EMU,2021,97.88,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Euro area,EMU,2017,94.04,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Euro area,EMU,2014,90.5,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Europe & Central Asia,ECS,2021,89.17,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Europe & Central Asia,ECS,2017,80.28,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Europe & Central Asia,ECS,2014,73.26,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Europe & Central Asia (excluding high income),ECA,2021,77.27,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Europe & Central Asia (excluding high income),ECA,2017,63.38,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Europe & Central Asia (excluding high income),ECA,2014,50.89,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,High income,HIC,2021,94.2,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,High income,HIC,2017,91.33,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,High income,HIC,2014,88.07,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Latin America & Caribbean,LCN,2021,70.05,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Latin America & Caribbean,LCN,2017,48.62,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Latin America & Caribbean,LCN,2014,46.9,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Latin America & Caribbean (excluding high income),LAC,2021,69.47,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Latin America & Caribbean (excluding high income),LAC,2017,47.76,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Latin America & Caribbean (excluding high income),LAC,2014,46.31,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,LMY,LMY,2021,61.24,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,LMY,LMY,2017,48.16,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,LMY,LMY,2014,38.2,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Low income,LIC,2021,39.95,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Low income,LIC,2017,27.26,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Low income,LIC,2014,14.89,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Lower middle income,LMC,2021,44.14,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Lower middle income,LMC,2017,36.33,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Lower middle income,LMC,2014,28.9,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Middle East & North Africa,MEA,2021,52.64,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Middle East & North Africa,MEA,2017,46.04,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Middle East & North Africa (excluding high income),MNA,2021,46.59,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Middle East & North Africa (excluding high income),MNA,2017,40.5,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,MIC,MIC,2021,61.85,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,MIC,MIC,2017,49.4,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,MIC,MIC,2014,39.65,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,North America,NAC,2021,91.06,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,North America,NAC,2017,92.1,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,North America,NAC,2014,90.88,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,OECD members,OED,2021,95.06,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,OECD members,OED,2017,92.57,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,OECD members,OED,2014,89.44,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,South Asia,SAS,2021,40.59,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,South Asia,SAS,2017,34.99,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,South Asia,SAS,2014,26.11,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Sub-Saharan Africa,SSF,2021,55.73,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Sub-Saharan Africa,SSF,2017,39.29,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Sub-Saharan Africa,SSF,2014,31.56,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Sub-Saharan Africa (excluding high income),SSA,2021,55.73,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Sub-Saharan Africa (excluding high income),SSA,2017,39.29,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Sub-Saharan Africa (excluding high income),SSA,2014,31.56,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Upper middle income,UMC,2021,82.55,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Upper middle income,UMC,2017,64.41,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Upper middle income,UMC,2014,50.62,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,World,WLD,2021,67.52,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,World,WLD,2017,55.89,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,World,WLD,2014,47.3,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Afghanistan,AFG,2021,11.94,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Afghanistan,AFG,2017,17.49,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Afghanistan,AFG,2014,9.79,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Albania,ALB,2021,34.19,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Albania,ALB,2017,29.96,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Albania,ALB,2014,23.54,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Algeria,DZA,2021,44.27,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Algeria,DZA,2017,32.32,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Algeria,DZA,2014,36.73,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Angola,AGO,2014,31.53,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Argentina,ARG,2021,65.66,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Argentina,ARG,2017,37.69,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Argentina,ARG,2014,39.89,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Armenia,ARM,2021,52.78,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Armenia,ARM,2017,50.4,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Armenia,ARM,2014,14.72,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Australia,AUS,2021,97.96,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Australia,AUS,2017,95.57,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Australia,AUS,2014,97.1,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Austria,AUT,2021,99.69,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Austria,AUT,2017,97.07,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Austria,AUT,2014,92.63,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Azerbaijan,AZE,2017,26.29,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Azerbaijan,AZE,2014,23.11,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Bahrain,BHR,2017,83.2,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Bahrain,BHR,2014,78.86,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Bangladesh,BGD,2021,57.86,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Bangladesh,BGD,2017,47.31,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Bangladesh,BGD,2014,10.67,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Belarus,BLR,2017,79.28,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Belarus,BLR,2014,66.98,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Belgium,BEL,2021,97.58,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Belgium,BEL,2017,97.23,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Belgium,BEL,2014,95.14,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Belize,BLZ,2014,24.53,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Benin,BEN,2021,50.99,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Benin,BEN,2017,38.29,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Benin,BEN,2014,10.96,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Bhutan,BTN,2014,21.16,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Bolivia,BOL,2021,62.69,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Bolivia,BOL,2017,43.94,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Bolivia,BOL,2014,32.99,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Bosnia and Herzegovina,BIH,2021,77.17,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Bosnia and Herzegovina,BIH,2017,55.64,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Bosnia and Herzegovina,BIH,2014,39.86,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Botswana,BWA,2017,45.58,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Botswana,BWA,2014,49.49,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Brazil,BRA,2021,80.27,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Brazil,BRA,2017,58.51,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Brazil,BRA,2014,63.22,
"Made or received a digital payment, male (% age 15+)",g20.t.d.2,Bulgaria,BGR,2021,76.09,
